,temp,humidity,dew,precip,preciptype,windspeed,winddir,pressure,cloudcover,visibility,mean,max,min,var,nonzeros,above_threshold,label,set
825,80.0,83.5,74.5,0.181,1,12.7,143.0,1012.7,96.3,7.8,1.15806245803833,44.60000228881836,0.0,31.69076156616211,78,78,0,test
1283,67.9,70.0,57.8,0.0,0,23.0,174.0,991.1,80.4,9.9,0.0,0.0,0.0,0.0,0,0,0,val
204,80.1,74.0,71.1,0.0,0,18.3,200.0,1011.3,85.3,9.8,0.41380128264427185,35.5,0.0,8.904342651367188,38,38,0,train
41,62.7,86.4,58.6,0.005,1,27.0,135.0,1005.1,85.8,7.5,10.775277137756348,45.5,0.0,186.6121063232422,836,836,0,train
616,76.4,95.2,74.9,0.0,0,9.4,186.0,1010.2,100.0,9.5,9.592329978942871,45.20000076293945,0.0,170.7714385986328,840,840,0,train
491,75.6,81.2,69.4,0.0,0,11.7,98.0,1006.2,89.1,9.9,4.036187648773193,34.70000076293945,0.0,70.5451431274414,331,331,0,train
155,75.9,90.6,73.0,0.001,1,7.3,146.0,1009.8,62.0,6.4,12.098906517028809,57.400001525878906,0.0,214.48675537109375,1423,1423,0,train
851,85.8,75.3,77.1,0.0,0,7.9,226.0,1010.8,69.9,9.9,17.628276824951172,52.29999923706055,0.0,341.3604431152344,1010,1010,0,train
508,65.9,72.7,56.9,0.028,1,19.7,133.0,1013.7,77.8,9.9,24.86902618408203,63.79999923706055,0.0,116.1468734741211,1602,1602,0,train
900,79.1,86.4,74.7,0.002,1,7.5,149.0,1014.3,21.8,9.6,23.729652404785156,36.0,0.0,20.979522705078125,1841,1841,0,train
488,66.6,42.4,43.0,0.0,0,7.2,290.0,1016.4,0.0,9.9,28.686769485473633,64.30000305175781,0.0,323.10052490234375,1344,1344,0,train
315,73.7,91.5,71.1,0.0,0,5.1,152.0,1005.0,18.5,5.9,23.234037399291992,58.0,0.0,412.6260681152344,1162,1162,0,test
462,77.0,57.5,60.9,0.0,0,21.2,140.0,1014.2,44.2,9.9,0.0,0.0,0.0,0.0,0,0,0,train
1018,73.4,76.8,65.7,0.0,0,2.8,292.0,1009.2,90.4,9.9,6.929573059082031,54.10000228881836,0.0,217.05685424804688,321,321,0,train
518,76.4,75.0,67.8,0.0,0,9.5,243.0,1013.0,83.1,9.9,0.0,0.0,0.0,0.0,0,0,0,train
1200,73.4,73.2,64.3,0.0,0,21.8,199.0,1004.5,98.6,9.9,0.011280992068350315,11.0,0.0,0.10972810536623001,3,3,0,val
1167,63.2,94.8,61.7,0.008,1,19.1,159.0,997.1,100.0,6.5,17.957021713256836,36.10000228881836,0.0,75.29639434814453,3007,3007,0,val
624,78.5,77.5,70.9,0.0,0,7.7,204.0,1010.0,63.9,9.9,0.6838414669036865,44.10000228881836,0.0,16.863927841186523,60,60,0,train
244,66.1,99.4,65.9,0.039,1,7.8,90.0,1012.2,100.0,1.7,24.15243911743164,50.70000076293945,0.0,157.5880584716797,1399,1399,0,train
68,73.6,70.6,63.4,0.005,1,10.2,196.0,1008.7,90.0,9.5,22.9034366607666,55.79999923706055,0.0,213.40542602539062,1510,1510,0,val
1142,73.8,82.2,68.0,0.0,0,15.1,188.0,1003.9,89.3,9.0,8.233220100402832,48.0,0.0,128.5880126953125,1813,1813,0,train
149,74.6,80.2,68.1,0.0,0,7.0,154.0,1011.1,82.6,8.5,5.269868850708008,53.0,0.0,117.96939086914062,455,455,0,train
17,70.4,88.4,66.8,0.003,1,6.6,55.0,1013.3,77.9,9.0,26.44562530517578,54.60000228881836,0.0,185.85133361816406,1471,1471,0,test
115,57.9,90.3,55.0,0.022,1,18.0,148.0,1002.6,96.7,8.7,9.892518043518066,34.79999923706055,0.0,120.54891204833984,902,902,0,train
1135,72.5,80.0,65.9,0.0,0,19.0,175.0,1002.7,18.3,9.9,13.355826377868652,47.70000076293945,0.0,169.8292999267578,1165,1165,0,train
675,83.0,30.5,48.8,0.0,0,8.1,120.0,1011.4,50.0,9.9,11.028063774108887,62.20000076293945,0.0,307.4231872558594,546,546,0,train
1051,61.2,93.2,59.3,0.0,0,8.6,109.0,1000.4,100.0,8.7,0.0,0.0,0.0,0.0,0,0,0,train
6,67.7,73.1,58.8,0.0,0,22.0,172.0,1010.4,100.0,9.9,5.474944591522217,47.10000228881836,0.0,109.1849365234375,491,491,0,test
341,83.7,73.6,74.3,0.0,0,12.0,201.0,1009.1,90.8,6.8,0.42665186524391174,20.30000114440918,0.0,4.849041938781738,99,99,0,train
9,70.9,81.7,65.1,0.0,0,15.9,200.0,1007.5,100.0,9.9,20.10334014892578,55.29999923706055,0.0,218.9446258544922,2047,2047,0,train
1148,62.6,95.0,61.2,0.001,1,19.9,167.0,996.4,100.0,5.7,27.888904571533203,57.79999923706055,0.0,86.92376708984375,1990,1990,0,train
940,72.7,80.1,66.2,0.0,0,4.6,266.0,1008.7,92.4,9.9,3.072683095932007,47.10000228881836,0.0,63.63701248168945,255,255,0,test
1310,62.8,81.0,56.9,0.001,1,12.5,141.0,991.5,95.5,9.7,8.92840576171875,29.80000114440918,0.0,96.35328674316406,897,897,0,train
56,76.7,80.6,70.2,0.002,1,1.7,226.0,1011.3,90.9,9.5,6.466607570648193,51.79999923706055,0.0,172.4796142578125,369,369,0,train
385,82.6,45.2,59.2,0.007,1,4.3,160.0,1009.9,17.7,9.9,18.132261276245117,62.900001525878906,0.0,393.15655517578125,863,863,0,train
196,75.1,85.8,70.5,0.0,0,8.5,175.0,1006.5,93.8,9.8,25.234073638916016,58.20000076293945,0.0,294.0458984375,1470,1470,0,val
556,105.2,5.8,24.2,0.0,0,6.9,340.9,1007.5,0.0,9.9,0.8925625681877136,19.5,0.0,9.925825119018555,135,135,0,train
642,74.7,96.8,73.7,0.045,1,9.1,86.0,1013.9,100.0,5.8,32.76382064819336,47.0,21.100000381469727,18.45118522644043,1722,1722,0,train
773,83.1,82.4,77.2,0.0,0,13.5,196.0,1009.1,100.0,9.9,14.30245304107666,55.10000228881836,0.0,310.6689758300781,952,952,0,train
1241,72.9,57.7,57.1,0.0,0,28.4,169.0,991.0,90.2,9.6,0.0,0.0,0.0,0.0,0,0,0,train
609,78.8,85.7,74.2,0.0,0,17.2,190.0,1010.0,99.8,5.2,15.200724601745605,53.5,0.0,196.7193603515625,1134,1134,0,train
206,68.1,81.3,62.1,0.015,1,6.6,152.0,1005.2,92.5,9.9,12.007743835449219,30.600000381469727,0.0,52.25025177001953,1374,1374,0,train
775,83.8,79.4,76.8,0.0,0,12.3,219.0,1005.5,81.0,9.5,9.765874862670898,51.5,0.0,270.1820068359375,473,473,0,val
138,73.8,81.6,67.8,0.006,1,9.7,186.0,1010.7,100.0,9.6,5.7485551834106445,56.70000076293945,0.0,117.71588897705078,1374,1374,0,test
949,85.3,40.7,58.8,0.0,0,5.0,147.0,1000.3,53.1,8.2,0.0,0.0,0.0,0.0,0,0,0,train
1056,74.9,71.4,65.0,0.012,1,17.2,200.0,1001.3,88.8,9.9,0.0,0.0,0.0,0.0,0,0,0,train
562,86.6,63.9,72.9,0.0,0,7.4,234.0,1010.0,81.0,9.9,20.51677131652832,58.400001525878906,0.0,279.6136169433594,1560,1560,0,train
355,59.3,62.4,46.5,0.003,1,13.6,178.0,1018.1,63.2,9.9,7.930624961853027,53.900001525878906,0.0,159.5783233642578,563,563,0,train
931,76.7,61.3,62.4,0.0,0,12.5,191.0,1007.9,63.1,9.9,0.010945864953100681,9.199999809265137,0.0,0.10058216005563736,2,2,0,train
550,89.3,59.3,73.2,0.0,0,10.0,150.0,1008.7,59.6,9.9,5.272624969482422,45.5,0.0,119.62158203125,342,342,0,val
372,73.0,38.3,46.1,0.0,0,27.6,180.0,1014.9,2.6,9.9,14.227625846862793,59.400001525878906,0.0,425.27423095703125,600,600,0,train
390,72.4,97.3,71.5,0.503,1,9.3,59.0,1014.7,100.0,3.4,37.03037643432617,54.10000228881836,19.100000381469727,50.0418701171875,1600,1600,0,train
1275,69.0,69.4,58.6,0.0,0,27.7,171.0,988.9,84.4,9.9,0.0,0.0,0.0,0.0,0,0,0,train
919,66.9,98.4,66.4,0.58,1,6.3,91.0,1004.5,100.0,3.7,31.760000228881836,54.29999923706055,0.0,157.36117553710938,1527,1527,0,test
527,80.8,80.8,74.4,0.004,1,12.8,134.0,1011.4,89.0,7.8,10.359160423278809,49.79999923706055,0.0,202.77584838867188,742,742,0,val
497,68.6,64.0,56.0,0.0,0,19.3,125.0,1013.9,100.0,9.9,10.009512901306152,49.400001525878906,0.0,201.553466796875,648,648,0,train
190,71.2,57.0,55.2,0.0,0,10.7,176.0,1007.2,91.9,9.9,4.158219814300537,44.0,0.0,84.59410095214844,339,339,0,train
1343,61.5,83.4,56.4,0.0,0,9.0,171.0,993.0,96.1,8.7,0.0,0.0,0.0,0.0,0,0,0,val
469,60.1,96.1,59.0,0.144,1,13.4,154.0,1009.7,0.2,9.9,10.47579288482666,41.70000076293945,0.0,128.62936401367188,876,876,0,test
1101,60.9,65.4,49.2,0.0,0,17.4,155.0,1000.8,56.7,9.9,8.101045608520508,38.900001525878906,0.0,138.5482635498047,607,607,0,val
78,67.5,92.3,65.2,0.03,1,10.9,150.0,1006.7,100.0,6.0,33.45381546020508,55.900001525878906,20.200000762939453,33.332027435302734,1849,1849,0,train
1336,63.5,81.3,57.7,0.0,0,10.4,151.0,992.3,99.8,9.7,0.04352159425616264,13.0,0.0,0.41094082593917847,9,9,0,train
544,86.6,74.6,77.6,0.0,0,6.9,141.0,1013.6,89.0,9.9,17.26468849182129,54.10000228881836,0.0,353.7563171386719,825,825,0,train
599,79.7,78.2,72.3,0.0,0,12.5,192.0,1013.4,29.5,9.9,0.0,0.0,0.0,0.0,0,0,0,test
340,70.4,83.8,65.3,0.005,1,9.0,220.0,1013.4,86.8,9.9,3.5282814502716064,56.20000076293945,0.0,99.06510162353516,260,260,0,train
1067,72.5,76.3,64.7,0.0,0,15.0,176.0,1005.9,74.2,9.9,25.119510650634766,58.400001525878906,0.0,430.67059326171875,1168,1168,0,train
302,83.0,63.8,69.4,0.0,0,12.0,157.0,999.2,4.3,9.9,26.015182495117188,60.20000076293945,0.0,213.72500610351562,1610,1610,0,test
57,70.1,86.2,65.8,0.18,1,3.4,110.0,1011.4,79.0,7.9,11.698037147521973,52.10000228881836,0.0,294.4197692871094,575,575,0,val
663,92.7,19.1,44.6,0.0,0,12.4,140.0,1012.8,0.0,9.9,1.163312554359436,19.5,0.0,13.55521011352539,165,165,0,test
748,86.9,79.1,79.7,0.0,0,4.8,244.0,1014.0,40.6,9.9,15.792861938476562,52.70000076293945,0.0,317.11798095703125,801,801,0,train
904,75.6,97.8,74.9,0.0,0,5.8,90.0,1012.2,89.1,9.9,10.638750076293945,31.600000381469727,0.0,90.48455047607422,975,975,0,train
764,75.2,93.1,73.1,0.006,1,6.9,193.0,1008.2,54.8,9.4,25.169919967651367,53.60000228881836,0.0,266.07012939453125,1384,1384,0,train
403,75.7,53.9,57.8,0.0,0,12.6,130.0,1005.2,80.9,9.9,13.606563568115234,61.20000076293945,0.0,321.2755432128906,740,740,0,val
607,82.2,76.6,74.1,0.0,0,10.1,141.0,1010.2,89.4,9.9,28.997251510620117,56.5,0.0,329.02288818359375,1260,1260,0,test
313,78.0,71.4,68.0,0.0,0,3.7,91.0,1001.9,67.8,9.9,24.737394332885742,50.79999923706055,0.0,92.97918701171875,1727,1727,0,test
1082,78.5,91.2,75.7,0.01,1,11.4,150.0,1004.5,100.0,4.9,0.1257839798927307,24.5,0.0,2.3665356636047363,12,12,0,val
509,70.5,69.0,59.8,0.0,0,16.2,125.0,1015.0,58.4,9.9,20.934940338134766,62.400001525878906,0.0,200.3114776611328,1329,1329,0,test
677,82.4,76.0,74.1,0.0,0,14.1,170.0,1012.6,65.2,9.9,20.925907135009766,53.10000228881836,0.0,303.83428955078125,1468,1468,0,val
298,86.3,65.0,73.1,0.0,0,12.6,142.0,999.7,14.3,9.4,28.970312118530273,65.30000305175781,0.0,222.9249267578125,1509,1509,0,train
343,84.2,74.2,75.0,0.012,1,13.1,180.0,1009.2,56.4,7.8,15.659515380859375,37.29999923706055,0.0,149.71104431152344,2124,2124,0,train
421,71.0,78.6,64.0,0.0,0,11.7,132.0,1015.6,68.6,9.9,21.280654907226562,50.900001525878906,0.0,195.52731323242188,1287,1287,0,train
660,99.8,14.0,42.1,0.0,0,10.2,274.0,1008.1,0.0,8.1,30.232439041137695,63.400001525878906,0.0,123.55301666259766,1604,1604,0,val
89,70.1,86.9,66.0,0.003,1,6.0,151.0,1007.0,90.4,9.9,35.02606201171875,53.29999923706055,20.100000381469727,43.44677734375,1600,1600,0,train
630,90.5,31.6,56.3,0.0,0,3.9,244.0,1011.1,29.6,9.9,0.06206250190734863,20.30000114440918,0.0,0.9716295003890991,7,7,0,train
805,77.0,88.7,73.4,0.1,1,11.4,85.0,1013.6,100.0,9.6,29.33807373046875,42.900001525878906,0.0,22.06240463256836,1679,1679,0,train
357,61.7,56.2,45.9,0.0,0,16.5,153.0,1017.9,86.2,9.9,14.193938255310059,51.400001525878906,0.0,168.93386840820312,1066,1066,0,train
100,71.9,87.6,68.1,0.0,0,19.3,171.0,1009.7,100.0,9.3,13.06912612915039,45.70000076293945,0.0,146.68991088867188,1011,1011,0,train
819,76.6,90.1,73.5,0.036,1,13.3,81.0,1014.6,100.0,7.6,1.0762748718261719,45.5,0.0,24.73720932006836,96,96,0,val
610,79.9,80.5,73.4,0.0,0,19.5,197.0,1009.1,100.0,9.9,2.2734076976776123,38.20000076293945,0.0,43.72613525390625,238,238,0,val
394,74.2,91.2,71.5,0.018,1,6.9,122.0,1015.5,100.0,7.4,34.800376892089844,52.79999923706055,20.0,27.779951095581055,1600,1600,0,train
1226,69.2,63.0,56.0,0.0,0,33.3,170.0,990.0,89.4,9.9,0.0,0.0,0.0,0.0,0,0,0,train
799,86.7,78.4,79.2,0.0,0,19.1,219.0,1006.7,45.1,9.7,4.204451084136963,51.20000076293945,0.0,97.05269622802734,308,308,0,train
972,69.5,88.4,65.9,0.031,1,13.8,133.0,1002.1,96.8,9.9,1.2495732307434082,32.10000228881836,0.0,25.313880920410156,107,107,0,train
914,71.7,94.1,69.9,0.386,1,17.1,92.0,1001.5,100.0,2.4,38.47834777832031,48.29999923706055,28.399999618530273,9.460393905639648,1764,1764,0,train
1193,72.1,76.8,64.4,0.003,1,20.2,199.0,1004.8,95.5,9.5,0.06444129347801208,13.0,0.0,0.7936171293258667,11,11,0,test
576,83.9,35.7,53.9,0.0,0,5.4,66.0,1006.3,63.2,9.9,7.203624725341797,60.60000228881836,0.0,236.7181396484375,323,323,0,test
1276,69.3,66.8,57.8,0.0,0,28.8,167.0,989.5,89.0,9.9,0.0,0.0,0.0,0.0,0,0,0,test
1049,62.4,95.4,61.0,0.003,1,5.6,181.0,1010.3,32.7,9.9,0.3623124957084656,21.30000114440918,0.0,5.630523204803467,39,39,0,train
1016,69.8,86.8,65.7,0.002,1,7.4,58.0,1008.6,45.6,6.8,12.96554946899414,50.79999923706055,0.0,207.4199676513672,1043,1043,0,train
212,62.2,54.5,45.6,0.0,0,3.3,67.0,1000.4,26.6,9.9,0.017549077048897743,5.800000190734863,0.0,0.07269024103879929,8,8,0,val
283,68.2,94.2,66.5,0.014,1,3.4,324.0,1012.8,100.0,3.9,26.330720901489258,42.20000076293945,0.0,54.479434967041016,1684,1684,0,train
347,83.4,72.8,73.8,0.011,1,13.0,177.0,1009.0,86.4,9.5,30.751237869262695,56.900001525878906,0.0,51.773433685302734,4768,4768,0,train
1176,65.0,97.1,64.2,0.019,1,16.7,173.0,1003.8,100.0,9.4,8.64463996887207,42.70000076293945,0.0,179.15684509277344,600,600,0,train
1304,61.6,81.5,55.8,0.003,1,18.7,138.0,989.1,77.4,9.1,20.58052635192871,52.29999923706055,0.0,85.17400360107422,1771,1771,0,train
924,75.4,90.6,72.4,0.007,1,4.4,55.0,1011.2,95.9,9.9,13.036179542541504,52.60000228881836,0.0,234.4684295654297,792,792,0,test
329,74.4,88.8,70.8,0.0,0,9.7,189.0,1006.4,94.4,9.2,0.2691463530063629,42.70000076293945,0.0,7.352194786071777,18,18,0,val
189,71.4,56.6,55.2,0.0,0,10.7,176.0,1007.2,91.6,9.9,6.08013916015625,47.400001525878906,0.0,124.32466125488281,441,441,0,train
654,74.0,92.0,71.6,0.0,0,10.5,151.0,1011.9,90.1,9.9,6.0034918785095215,52.5,0.0,156.6737060546875,421,421,0,train
39,67.6,74.3,59.1,0.0,0,27.6,140.0,1006.3,27.7,9.9,10.066812515258789,52.400001525878906,0.0,201.37582397460938,646,646,0,train
582,79.2,62.0,65.1,0.001,1,5.6,144.0,1000.5,100.0,9.9,14.433477401733398,54.29999923706055,0.0,209.78759765625,1006,1006,0,test
741,73.5,80.8,67.3,0.0,0,13.7,240.0,1011.4,82.9,7.3,4.86175012588501,54.29999923706055,0.0,125.25271606445312,297,297,0,train
1141,73.5,81.2,67.4,0.002,1,15.2,204.0,1003.5,89.1,7.9,6.996740341186523,50.70000076293945,0.0,126.79813385009766,2186,2186,0,train
1248,72.0,56.1,55.5,0.0,0,31.6,188.0,991.1,57.8,9.8,0.0,0.0,0.0,0.0,0,0,0,train
137,63.0,99.7,62.9,0.195,1,14.4,185.0,1002.3,97.0,9.8,1.2305607795715332,27.5,0.0,21.020084381103516,159,159,0,train
811,73.2,91.4,70.5,0.437,1,11.7,87.0,1013.9,100.0,3.1,29.017824172973633,48.0,20.200000762939453,17.19419288635254,2115,2115,0,train
526,75.7,30.4,42.4,0.001,1,7.1,15.0,1009.0,5.8,9.8,9.034811973571777,52.5,0.0,188.79608154296875,532,532,0,test
398,75.2,44.9,52.4,0.0,0,14.7,116.0,1007.1,84.4,9.9,7.989562511444092,62.400001525878906,0.0,255.07199096679688,380,380,0,val
365,76.5,83.8,71.2,0.001,1,14.0,202.0,1008.7,57.9,7.9,6.302737712860107,50.10000228881836,0.0,132.10977172851562,592,592,0,train
716,76.5,96.4,75.4,0.0,0,0.5,286.0,1012.8,35.3,9.9,18.761810302734375,37.5,0.0,62.047698974609375,1785,1785,0,val
956,80.0,57.2,63.5,0.0,0,10.7,154.0,1000.9,54.5,9.9,15.237397193908691,48.29999923706055,0.0,180.9424285888672,1290,1290,0,train
133,67.1,89.4,63.8,0.001,1,14.0,160.0,1004.5,57.2,9.9,2.336747884750366,51.900001525878906,0.0,82.85052490234375,134,134,0,train
930,75.1,62.6,61.5,0.0,0,12.1,188.0,1008.4,52.2,9.9,0.011219511739909649,9.199999809265137,0.0,0.10309361666440964,2,2,0,train
991,75.0,80.7,68.7,0.0,0,22.1,142.0,1003.9,49.2,9.6,25.568187713623047,58.0,0.0,277.7822570800781,1269,1269,0,test
1122,64.6,81.6,58.9,0.029,1,19.8,202.0,1008.7,100.0,7.6,28.712656021118164,50.0,0.0,72.49665069580078,1898,1898,0,train
446,75.0,62.4,61.3,0.0,0,28.5,166.0,1011.4,39.2,9.9,0.11043750494718552,18.399999618530273,0.0,1.6427475214004517,12,12,0,train
1279,62.8,75.5,54.9,0.0,0,17.3,147.0,988.1,40.4,9.9,0.0,0.0,0.0,0.0,0,0,0,train
408,72.5,84.6,67.6,0.004,1,9.9,132.0,1016.7,98.3,8.7,25.475326538085938,46.0,0.0,91.00349426269531,1727,1727,0,train
136,65.1,89.9,62.1,0.028,1,12.4,163.0,1003.1,96.0,9.0,3.644831895828247,42.70000076293945,0.0,106.37548065185547,204,204,0,test
219,67.8,83.5,62.6,0.0,0,16.2,152.0,1010.3,100.0,9.9,0.6176063418388367,31.0,0.0,7.50301456451416,99,99,0,train
512,71.4,47.5,50.4,0.0,0,5.3,349.0,1020.3,0.0,9.9,5.663630962371826,42.60000228881836,0.0,119.31964111328125,407,407,0,train
424,72.6,89.5,69.4,0.021,1,5.3,283.0,1015.3,100.0,4.8,6.620687484741211,41.79999923706055,0.0,125.4439926147461,489,489,0,train
289,72.7,86.3,68.3,0.01,1,7.0,193.0,1013.2,87.8,9.9,5.612251281738281,25.200000762939453,0.0,52.12871170043945,718,718,0,train
344,84.2,74.2,75.0,0.012,1,13.1,180.0,1009.2,56.4,7.8,10.965335845947266,37.10000228881836,0.0,125.06683349609375,1229,1229,0,train
740,80.0,76.2,71.8,0.0,0,13.9,239.0,1011.4,95.7,9.8,22.66728401184082,54.0,0.0,268.45318603515625,1371,1371,0,train
383,68.9,99.0,68.6,0.421,1,11.0,147.0,1015.1,100.0,3.6,10.721585273742676,53.79999923706055,0.0,246.40335083007812,610,610,0,train
218,71.9,74.1,63.2,0.0,0,10.4,117.0,1002.2,100.0,9.5,1.1167724132537842,32.0,0.0,20.553346633911133,124,124,0,train
717,76.9,93.7,74.9,0.0,0,1.1,259.0,1012.6,41.0,9.9,19.743322372436523,44.900001525878906,0.0,57.36009979248047,1660,1660,0,test
643,79.3,91.3,76.6,0.042,1,13.5,151.0,1017.1,86.7,9.8,11.78768539428711,45.29999923706055,0.0,153.15780639648438,1323,1323,0,train
1222,67.0,61.5,53.3,0.0,0,28.8,180.0,991.4,32.9,9.9,24.304609298706055,65.5999984741211,0.0,384.35552978515625,2170,2170,0,val
243,66.1,99.5,66.0,0.037,1,7.4,86.0,1012.2,100.0,1.4,23.8929386138916,50.70000076293945,0.0,160.9819793701172,1350,1350,0,train
838,71.5,96.2,70.3,0.166,1,5.2,105.0,1016.6,100.0,1.0,40.053043365478516,53.5,10.5,36.92345428466797,1806,1806,0,train
118,68.8,95.6,67.5,0.044,1,9.6,187.0,1007.9,100.0,6.5,15.272339820861816,49.900001525878906,0.0,192.76144409179688,1744,1744,0,train
1112,56.1,60.6,42.7,0.0,0,10.2,145.0,1001.6,94.9,9.9,0.0,0.0,0.0,0.0,0,0,0,train
94,69.8,94.8,68.2,0.0,0,7.9,165.0,1011.2,92.1,8.3,13.917519569396973,38.79999923706055,0.0,150.68374633789062,1290,1290,0,train
946,71.6,69.2,61.0,0.0,0,10.5,84.0,1000.6,23.0,9.9,12.594704627990723,22.399999618530273,0.0,38.62132263183594,1459,1459,0,test
225,71.8,92.7,69.6,0.012,1,8.4,212.0,1009.6,6.5,7.4,6.297987937927246,51.79999923706055,0.0,195.63819885253906,311,311,0,train
227,60.4,47.7,40.5,0.0,0,17.9,80.0,1002.5,49.6,9.9,17.298938751220703,66.0999984741211,0.0,374.03961181640625,832,832,0,train
558,78.5,64.1,65.4,0.001,1,12.4,246.0,1010.4,4.5,9.9,7.470613956451416,45.900001525878906,0.0,166.55747985839844,782,782,0,train
142,70.1,82.7,64.6,0.001,1,6.4,87.0,1013.4,84.2,9.9,0.6168563961982727,26.100000381469727,0.0,9.182594299316406,84,84,0,test
708,78.4,88.6,74.8,0.0,0,1.9,264.0,1012.3,24.2,9.9,19.71433448791504,31.700000762939453,0.0,31.25788688659668,1667,1667,0,train
755,75.6,98.0,75.0,0.032,1,5.9,164.0,1017.9,97.2,8.5,5.714702606201172,43.10000228881836,0.0,72.6245346069336,624,624,0,train
1089,64.6,87.1,60.7,0.009,1,9.8,171.0,1007.7,95.1,9.9,17.463232040405273,52.5,0.0,178.33509826660156,1224,1224,0,train
873,82.2,71.7,72.1,0.0,0,8.1,158.0,1013.2,40.7,9.9,0.7831097841262817,28.30000114440918,0.0,14.683539390563965,77,77,0,train
702,94.8,24.7,53.2,0.0,0,6.7,245.0,1012.6,4.2,9.9,1.5246249437332153,44.60000228881836,0.0,39.811092376708984,102,102,0,train
72,72.3,86.6,68.1,0.148,1,7.4,175.0,1008.7,58.2,6.7,15.339588165283203,56.0,0.0,253.23582458496094,3707,3707,0,train
638,77.3,91.6,74.7,0.109,1,8.4,110.0,1014.4,100.0,4.2,32.04800033569336,50.10000228881836,18.100000381469727,37.42768478393555,1600,1600,0,train
885,76.8,92.5,74.4,0.442,1,31.5,91.0,999.9,100.0,1.4,37.57638931274414,48.79999923706055,27.399999618530273,14.504522323608398,2016,2016,0,val
1272,69.4,61.4,55.6,0.0,0,31.8,177.0,992.8,93.4,9.9,0.0,0.0,0.0,0.0,0,0,0,train
259,78.3,72.7,68.8,0.0,0,12.8,177.0,1005.0,60.0,9.9,3.3370282649993896,30.80000114440918,0.0,57.25667190551758,541,541,0,train
90,73.4,68.2,62.3,0.002,1,8.2,149.0,1009.8,68.0,9.8,19.933813095092773,55.5,0.0,370.8301696777344,915,915,0,train
359,58.8,74.2,50.7,0.0,0,6.4,168.0,1017.8,100.0,9.9,14.00462532043457,58.900001525878906,0.0,259.5960388183594,854,854,0,test
598,77.1,88.7,73.5,0.0,0,9.2,150.0,1011.9,50.7,6.9,16.35175132751465,36.0,0.0,51.569786071777344,1464,1464,0,train
325,73.5,93.1,71.4,0.0,0,7.4,182.0,1006.4,89.0,8.3,12.79168701171875,52.29999923706055,0.0,315.7247009277344,631,631,0,test
306,82.3,70.0,71.5,0.0,0,9.1,134.0,1000.5,58.2,9.9,19.556440353393555,53.20000076293945,0.0,331.6950378417969,1373,1373,0,train
273,69.9,89.0,66.5,0.026,1,7.7,164.0,1004.5,96.9,9.7,19.841552734375,45.70000076293945,0.0,86.41858673095703,1585,1585,0,train
857,76.5,83.6,71.1,0.0,0,9.7,87.0,1012.6,93.6,9.9,4.358062267303467,49.60000228881836,0.0,112.3990707397461,275,275,0,train
1236,69.2,60.9,55.2,0.0,0,21.2,162.0,988.2,45.2,9.9,0.0,0.0,0.0,0.0,0,0,0,train
236,71.1,45.3,48.8,0.0,0,19.7,90.0,1001.2,50.0,9.9,0.9189449548721313,23.399999618530273,0.0,13.759233474731445,111,111,0,train
680,80.1,88.4,76.3,0.0,0,13.1,162.0,1012.4,57.3,9.7,23.735509872436523,53.60000228881836,0.0,293.3631896972656,1354,1354,0,val
1174,72.5,84.8,67.7,0.0,0,16.8,195.0,1003.4,88.7,9.9,5.332394599914551,38.10000228881836,0.0,84.31999206542969,2439,2439,0,train
1257,71.6,68.3,60.6,0.0,0,27.3,171.0,990.5,89.5,9.9,0.0,0.0,0.0,0.0,0,0,0,train
766,74.8,95.1,73.3,0.004,1,6.9,197.0,1008.0,56.0,8.5,25.516010284423828,54.60000228881836,0.0,351.3359375,1242,1242,0,train
667,78.4,82.8,72.7,0.0,0,9.4,160.0,1014.4,94.4,9.6,1.784756064414978,46.29999923706055,0.0,41.44346237182617,149,149,0,val
1339,61.3,83.3,56.2,0.004,1,10.4,152.0,990.9,94.4,9.9,0.0,0.0,0.0,0.0,0,0,0,train
546,87.8,48.0,65.7,0.0,0,17.1,79.0,997.2,20.7,9.9,30.7594051361084,58.10000228881836,0.0,268.9598693847656,1448,1448,0,train
633,84.6,36.6,55.1,0.0,0,12.1,75.0,1014.8,88.0,9.9,12.026206970214844,64.20000457763672,0.0,326.0201110839844,822,822,0,train
1195,67.1,80.3,60.8,0.0,0,17.4,210.0,1004.6,100.0,9.9,0.10029762983322144,10.699999809265137,0.0,0.7261607050895691,24,24,0,train
182,72.3,79.9,65.8,0.018,1,6.1,186.0,1009.5,100.0,8.1,25.539024353027344,53.5,0.0,167.8930206298828,1472,1472,0,train
947,71.2,70.9,61.2,0.0,0,12.0,89.0,1000.8,23.5,9.9,12.658536911010742,25.5,0.0,44.76512908935547,1488,1488,0,train
910,85.9,70.0,75.0,0.0,0,20.5,157.0,1001.5,83.6,9.9,19.999433517456055,54.60000228881836,0.0,274.88275146484375,1290,1290,0,train
585,75.8,84.1,70.7,0.0,0,5.5,156.0,1000.9,90.2,9.9,1.283085823059082,49.10000228881836,0.0,38.89066696166992,87,87,0,train
274,68.2,91.1,65.5,0.026,1,5.5,101.0,1004.6,95.5,7.6,25.01882553100586,53.5,0.0,99.86846160888672,1718,1718,0,val
